,id,prediction
105,105,0.831043891679144
106,106,0.6403628302343525
107,107,0.9961531561303408
108,108,-0.1703666185603003
109,109,0.41602430637356536
110,110,0.7521363271113002
111,111,0.886745370453855
112,112,0.11032862981203641
113,113,0.0035975765739728605
114,114,0.14853394332935113
115,115,0.8689134141739792
116,116,0.8507807918024375
117,117,0.0915355733531582
118,118,0.6989961230456017
119,119,0.22596303238051701
120,120,0.6361990074200372
121,121,0.9013226547362003
122,122,0.8414206147460074
123,123,-0.13631214762680544
124,124,-0.3132563052914593
125,125,0.19920744449039895
126,126,0.778714922618051
127,127,0.020882552683408856
128,128,0.7987085296931128
129,129,0.042595160505270416
130,130,1.0021922188836803
131,131,0.17813681436946008
132,132,0.8752461889738348
133,133,0.08867746957796213
134,134,0.7453508578683001
135,135,0.5781677686327394
136,136,0.31447743079300583
137,137,0.7174686228352896
138,138,0.3456521831467551
139,139,1.0536133900017433
140,140,0.5286049426774911
141,141,0.6606782924144706
142,142,0.018230188937846642
143,143,0.6192860100070493
144,144,0.871206901254143
145,145,0.028253214204981503
146,146,0.7369128536772139
147,147,0.9629981532294484
148,148,-0.03639174093832395
149,149,0.6447553212590948
150,150,0.1835585668344063
151,151,0.22160543709263233
152,152,0.9440315360181828
153,153,-0.04871558434652401
154,154,0.12670466621294885
155,155,0.5281791870702423
156,156,0.10448497997260889
157,157,0.5234114795979111
158,158,0.6753549704682795
159,159,0.07109785536382832
160,160,0.4586823125842518
161,161,0.015445614583620981
162,162,0.5420865129104729
163,163,0.09424973232369782
164,164,0.5983462877609892
165,165,0.4517627507734713
166,166,-0.18447691911230768
167,167,-0.06178555371011045
168,168,0.8502098952983467
169,169,0.3591035161338754
170,170,0.9066095008056438
171,171,0.42862431100835285
172,172,0.37257221263963025
173,173,-0.0825230303233431
174,174,0.08888148784857977
175,175,1.0122184760814443
176,176,0.9519663419924189
177,177,-0.10577055310867996
178,178,-0.011457528655563015
179,179,0.054362753876135955
180,180,0.40700715188029346
181,181,0.015173154526222449
182,182,0.5077836879479618
183,183,0.19503936696998833
184,184,0.8582974655737338
185,185,0.7099006041361424
186,186,0.5602806024604021
187,187,0.5152487063833473
188,188,0.850538259549837
189,189,0.10452860653530457
190,190,0.35772604301484423
191,191,-0.013507548622123694
192,192,0.615559908736227
193,193,0.9165648002710776
194,194,0.8099799317808631
195,195,0.6821826324285881
196,196,1.04168082260369
197,197,0.7335995401950658
198,198,0.977806762893723
199,199,0.044412283754186904
200,200,0.6508351306513931
201,201,0.38644719762156593
202,202,0.026620535490532254
203,203,0.7621690096494647
204,204,0.44144398483472047
205,205,0.9471436771203885
206,206,-0.25241214263846423
207,207,0.14283860730744105
208,208,0.30609788922067116
209,209,-0.2798920157146257
210,210,0.4508527256814288
211,211,0.6895786891089712
212,212,-0.017803576460953804
213,213,0.19561385107277768
214,214,0.019360071711726212
215,215,0.3774079084706643
216,216,0.9426106201553928
217,217,0.6851146773321751
218,218,0.940099006227567
219,219,0.8056799765609437
220,220,0.4050905392793064
221,221,0.3348709139305002
222,222,0.23928319830939238
223,223,1.0455882595984909
224,224,1.011537490648637
225,225,0.46162818976282916
226,226,0.8157839873478694
227,227,-2.948801223011388e-05
228,228,0.4014576929719512
229,229,0.0844546831929652
230,230,0.13278703483448817
231,231,0.6407276647776707
232,232,0.5382629014742649
233,233,0.7250660241593424
234,234,0.6689033539467084
235,235,0.8848338770850219
236,236,0.3183864328427699
237,237,-0.07693461281911024
238,238,0.06581721506497482
239,239,0.6976613790541498
240,240,0.6847781703644162
241,241,0.5608171843304912
242,242,0.12103052444551649
243,243,0.8959036797984268
244,244,0.9517794459729889
245,245,0.6852596000243539
246,246,0.2160806710363522
247,247,0.7322743386730677
248,248,0.17751488936689178
249,249,-0.010842738126794593
250,250,0.6399085679019187
251,251,0.9796683935059614
252,252,0.6379224226424426
253,253,0.698434138552885
254,254,0.46159733347154336
255,255,0.001391450524018456
256,256,0.8502777879105162
257,257,0.5782252246282702
258,258,-0.08209266053286837
259,259,0.681579760727061
260,260,-0.28280772660547354
261,261,0.7423347550616732
262,262,-0.2015797265691714
263,263,-0.14262875237585254
264,264,-0.05146949962477293
265,265,0.28689292273566813
266,266,0.9283564582034469
267,267,0.9118774044749869
268,268,-0.18861542199500328
269,269,-0.1469434847809148
270,270,0.0009096887578413093
271,271,0.011707597846840112
272,272,0.5910933820691122
273,273,0.9125403334621053
274,274,0.42266305497231305
275,275,-0.03383388492312628
276,276,0.8085975126771335
277,277,-0.28017572713604655
278,278,0.7938606377349355
279,279,0.9521632848108723
280,280,0.7075381164852466
281,281,0.8189425567877793
282,282,0.6950595038175187
283,283,1.0661186362271295
284,284,0.4347903703625425
285,285,-0.031914220583865394
286,286,0.04361573540093694
287,287,0.18401282547891357
288,288,0.7766707091970437
289,289,0.5510244703572971
290,290,0.3669359011166117
291,291,0.04331226772823493
292,292,0.4385933388630842
293,293,-0.09632353162066938
294,294,0.29103689110658876
295,295,0.31914370925858004
296,296,0.38433021986861055
297,297,0.7309556548901841
298,298,0.3592329708830272
299,299,0.846072633248931
300,300,0.6541306997525714
301,301,0.40290865665878534
302,302,-0.0748112788267947
303,303,0.8627240222914458
304,304,0.7066330969389829
305,305,-0.11173128215728699
306,306,0.690430917122976
307,307,1.0270079602404596
308,308,0.048170426264234456
309,309,0.8845027521023026
310,310,-0.027914486652281967
311,311,-0.15900156702136548
312,312,0.9092923274506988
313,313,0.1996082130768743
314,314,0.49493475314505675
315,315,0.8911615195790883
316,316,0.9159800034662002
317,317,0.30307807936717146
318,318,0.006011102787975009
319,319,0.5339206844964285
320,320,0.385490575032806
321,321,0.6204811419763637
322,322,0.6386098119825785
323,323,0.2098659026376296
324,324,0.24326721981786972
325,325,0.06234024510509453
326,326,0.971966818190644
327,327,-0.20661149328849535
328,328,0.6765418893289891
329,329,0.6499328440807443
330,330,0.9558056360722764
331,331,-0.2223932736542742
332,332,0.21620301278378606
333,333,0.32116251652152383
334,334,0.8854705776170939
335,335,0.577948684955834
336,336,0.051491970986803
337,337,0.6501794788263074
338,338,0.9715620273585617
339,339,0.8259096883015293
340,340,0.8634597139047392
341,341,0.32961773451853893
342,342,0.6104063056180653
343,343,0.28835794785188384
344,344,0.46529821679237415
345,345,0.9021860350347579
346,346,0.7063152657495378
347,347,0.04455412937052794
348,348,0.4861069791491704
349,349,0.7795250832803242
350,350,0.5960330079277534
351,351,0.4049884345616235
352,352,0.1426553504481888
353,353,0.6320723927321209
354,354,0.7863461210136846
355,355,0.8134771408787984
356,356,0.9212242872711153
357,357,0.12260399120683149
358,358,0.375448640115552
359,359,0.5486429103869171
360,360,0.6957968181551465
361,361,0.08038938173652538
362,362,0.05600124251490646
363,363,0.4025224987010864
364,364,0.12903036269624246
365,365,0.7351262691744651
366,366,0.8593934393762683
367,367,0.060206580496025786
368,368,-0.025606168413142005
369,369,0.147522474951063
370,370,0.43668545301134004
371,371,0.7770914834423528
372,372,0.8968651505356295
373,373,0.9556128244622974
374,374,0.15476023186971932
375,375,0.6795497408853326
376,376,0.5324593355646272
377,377,0.581298084778225
378,378,0.8694135069611973
379,379,0.350540728658992
380,380,-0.014266660054871788
381,381,0.8122361379500396
382,382,0.796297282140072
383,383,0.23881757536092602
384,384,0.3284477875686189
385,385,0.1498320757245311
386,386,0.2312898296014626
387,387,0.774145615275847
388,388,1.050408896567007
389,389,0.6386025471054037
390,390,0.388792586883518
391,391,-0.15128774957682573
392,392,-0.0854187759880344
393,393,0.44565980063092775
394,394,0.7685389060575566
395,395,-0.1869966728146983
396,396,0.8095955487656751
397,397,0.8906363887024806
398,398,0.10009609408021695
399,399,-0.08894545836394846
400,400,0.9033131434689348
401,401,1.0189058021846624
402,402,0.6572227839858269
403,403,0.09597927009324839
404,404,0.04348427036248881
405,405,0.4638414631887778
406,406,0.8368099950509026
407,407,0.1666749669755215
408,408,0.10796753147285494
409,409,-0.0061351168408833034
410,410,0.663356045378154
411,411,-0.294568070508446
412,412,0.16894886736701262
413,413,0.5061738624549575
414,414,-0.002420638864349803
415,415,0.49236640687794303
416,416,0.9313333309301344
417,417,0.6670461749380073
418,418,0.7717999625011347
419,419,0.7203431431176643
420,420,1.035667149971258
421,421,0.5497437601625375
422,422,0.24154206736284808
423,423,0.4648195903545568
424,424,0.8770389772624043
425,425,-0.15851051069792768
426,426,0.6947453061000528
427,427,0.3268573686541523
428,428,0.5840957240770104
429,429,0.36197185847141433
430,430,0.7051384778096383
431,431,0.136740448240018
432,432,0.9193151319392143
433,433,0.794975891722386
434,434,0.7523134576518059
435,435,0.7155034395957364
436,436,0.07671285917631404
437,437,0.08324849146039853
438,438,0.8912850629869362
439,439,0.24758783069952747
440,440,0.09584144051714819
441,441,0.0785553744037493
442,442,0.1925610111687902
443,443,0.9731956457576144
444,444,0.1741321455955538
445,445,0.8620761480078317
446,446,-0.030783512318188683
447,447,0.8521100169464827
448,448,0.14249664915963198
449,449,0.23445049240749974
450,450,0.7668090370025307
451,451,0.7910083557003736
452,452,0.3340181408553401
453,453,0.40499869886542683
454,454,0.2297726810193904
455,455,0.43890249973800166
456,456,0.7262568015843669
457,457,0.7256877442508127
458,458,0.685830176474176
459,459,0.1803141914899614
460,460,0.4322674384658385
461,461,1.051563392154376
462,462,0.06576006634006024
463,463,0.657592785893858
464,464,0.5756465974574344
465,465,0.5602508389116766
466,466,0.8606007452102076
467,467,-0.18705800261678454
468,468,0.1686310829141774
469,469,0.7493508125526063
470,470,-0.2973442371163494
471,471,-0.013375964418720326
472,472,0.6563225706616326
473,473,0.10927595308559034
474,474,0.32219127983643703
475,475,0.5651109630282559
476,476,0.24494935149288768
477,477,0.43428696421371304
478,478,0.6886848027537388
479,479,0.860544112841718
480,480,0.6876906899676672
481,481,0.5953377648404617
482,482,-0.16747120308252095
483,483,0.057253138455934355
484,484,0.9222299132219307
485,485,0.11665532699042351
486,486,0.5285517709860479
487,487,-0.24481004051884417
488,488,-0.004865056634989456
489,489,-0.11135260496675262
490,490,-0.08065923981947576
491,491,0.22892581817113697
492,492,0.8186692311217652
493,493,0.06541552298736436
494,494,0.6486265607628798
495,495,-0.1920954046368619
496,496,0.2232356201746916
497,497,0.4449619750432772
498,498,-0.005558014861524324
499,499,0.7817433875672473
500,500,0.7035486500867492
501,501,0.824602420013063
502,502,0.012693266974557388
503,503,0.4083073468161355
504,504,0.4996529680789195
505,505,0.4427334795317885
506,506,0.7033671771954284
507,507,0.7561722783383603
508,508,0.7092421668226504
509,509,-0.02663585667646068
510,510,0.6361404068798567
511,511,0.15163445389411848
512,512,0.8222400087575831
513,513,0.7609237086292686
514,514,0.6017271759824382
515,515,0.7220978002614475
516,516,1.1065238969943607
517,517,0.058956907261224156
518,518,0.561248580356866
519,519,0.5350825495855405
520,520,0.739883237497974
521,521,0.7871035523774528
522,522,0.7830296070935123
523,523,0.1135950877308134
524,524,0.9490981096233101
525,525,0.1993940232970489
526,526,0.7578265195412528
527,527,0.37267668410989174
528,528,0.7723183502069488
529,529,0.47524626162666417
530,530,0.7813384712564274
531,531,-0.035639224846155754
532,532,0.09006892810165784
533,533,0.19167420620182718
534,534,0.04878204913003603
535,535,0.6101750755512823
536,536,0.6392959673949773
537,537,0.699561686634981
538,538,-0.2663553967373497
539,539,0.24893879101134805
540,540,1.0300108186375136
541,541,0.9598064999921285
542,542,0.9428142610265446
543,543,0.5234778622398091
544,544,0.5431210165216994
545,545,0.934914989060871
546,546,0.7725795847706063
547,547,0.9541385109424739
548,548,0.849696913722195
549,549,0.6089307685618204
550,550,0.8228925699262697
551,551,0.3243485511278752
552,552,0.17972583647863555
553,553,0.3711897283818487
554,554,0.28224779755354024
555,555,0.30824273433990523
556,556,0.7223755642204895
557,557,0.4028323247923144
558,558,0.7839981467630381
559,559,0.5332561728255989
560,560,0.6863857578186405
561,561,0.8605965251263635
562,562,0.5755589826909616
563,563,-0.1128666469568826
564,564,-0.09090245784337447
565,565,0.591865899781373
566,566,-0.19975078031013577
567,567,0.45079314987242747
568,568,0.000922916750053876
569,569,0.2555654693332142
570,570,-0.03221508793064254
571,571,0.5135866475272609
572,572,-0.22056385058697758
573,573,0.3352389045549976
574,574,0.4396189946940449
575,575,0.42292663877088293
576,576,-0.033254271167054955
577,577,0.39576654112148635
578,578,0.7556405657405859
579,579,0.8361521135137366
580,580,0.6841285306006086
581,581,1.0558922024926682
582,582,0.9826831634790424
583,583,0.22953715108981776
584,584,0.4748121578570992
585,585,0.3390786052061855
586,586,0.9158741864464711
587,587,0.4072266470128386
588,588,0.5652034737874058
589,589,0.46752406464175345
590,590,-0.06739247822187014
591,591,0.8523668329640169
592,592,0.3438427288628151
593,593,0.5824650707724496
594,594,0.5553296715273613
595,595,0.203082547531878
596,596,0.9327596171700651
597,597,0.7130237674465845
598,598,-0.042620011440463595
599,599,0.7544509757936975
600,600,0.8892116431758891
601,601,-0.1799799481065969
602,602,0.8865743929553451
603,603,0.23867123208939534
604,604,0.870521568632355
605,605,0.46170432390307237
606,606,0.39549403836786295
607,607,0.7978862760604278
608,608,0.31117577559734566
609,609,0.8592699296645406
610,610,0.2890175323293241
611,611,0.30156949092983965
612,612,0.9755606992050876
613,613,-0.17778754859087237
614,614,0.5181691855340022
615,615,0.7977970979378166
616,616,0.8485957566963783
617,617,-0.2592080061993291
618,618,0.41964022269589446
619,619,-0.18685804309964837
620,620,0.07572854313450697
621,621,-0.21441526760594448
622,622,-0.25372403057382376
623,623,0.07120223232211945
624,624,0.31716197497058535
625,625,-0.23399075169552733
626,626,0.08376174789371738
627,627,0.8055427819451713
628,628,0.00842687658898178
629,629,0.8014430054997795
630,630,-0.13551724603029405
631,631,0.5984428621953805
632,632,0.6738637629405276
633,633,0.5658775866166235
634,634,0.5841833721076507
635,635,-0.19657163298416588
636,636,0.8622208774277742
637,637,0.1990260403304118
638,638,0.5098261666956689
639,639,0.5091402220229145
640,640,0.6947857745313237
641,641,0.679533434029477
642,642,-0.1964975479240262
643,643,0.14015524582255245
644,644,0.006025641011396243
645,645,0.15617320246656627
646,646,-0.12836410325167583
647,647,0.7855680198636593
648,648,0.10084974811958938
649,649,0.5096001301672621
650,650,-0.025335971232310503
651,651,0.5396613884795923
652,652,0.868878650704032
653,653,0.7786859815887064
654,654,-0.007009189298594301
655,655,0.46555386869782217
656,656,0.24287805990273298
657,657,0.71536647153741
658,658,0.3675053631044204
659,659,0.1275330532459362
660,660,0.3902536762814426
661,661,0.844298455685241
662,662,0.688884600027715
663,663,0.2365979599253234
664,664,0.7523153465381512
665,665,0.6298397787241944
666,666,0.6996228413144636
667,667,0.41817304199662736
668,668,0.6316787194963004
669,669,0.5542970927303865
670,670,0.47172538607316084
671,671,-0.30664549921562806
672,672,1.0084004400979627
673,673,0.09423875543900943
674,674,-0.014896344385565752
675,675,1.0975937935210125
676,676,-0.3150637665806017
677,677,0.8641184795288026
678,678,0.3827703089287371
679,679,0.28998586286643774
680,680,0.4776928046869076
681,681,0.779932369534422
682,682,0.7845968208245059
683,683,0.7819694333163348
684,684,0.8114489771987161
685,685,0.6834726380457248
686,686,0.7329876261071709
687,687,0.8948179771461344
688,688,0.9046622270590966
689,689,0.8151094993776034
690,690,0.6101513706647683
691,691,0.43169970872088187
692,692,0.6631112342127528
693,693,0.698285607241597
694,694,0.6980974308535817
695,695,-0.12278367475961986
696,696,0.11325863600562852
697,697,-0.25773939043639604
698,698,0.3615619256441195
699,699,0.8354862647373397
700,700,0.4693439393117767
701,701,1.0772457230047328
702,702,0.9188173636211222
703,703,0.7922998736382056
704,704,-0.09238619212817202
705,705,-0.21032484384632355
706,706,-0.22352480865835322
707,707,0.6640628338898674
708,708,-0.042114525585735973
709,709,-0.014532387413500353
710,710,0.8034646989209818
711,711,0.4229053720336055
712,712,0.7183717420739606
713,713,0.08169579950875507
714,714,-0.2793391093716476
715,715,0.6844974838487687
716,716,0.8466509220240219
717,717,0.5355409285666138
718,718,0.47465189202071295
719,719,0.5869462060967668
720,720,0.2019357941475155
721,721,0.6015325209644117
722,722,-0.06619599310833044
723,723,0.7749993692983946
724,724,0.7441766532530938
725,725,0.8125582768235808
726,726,-0.10209354021029052
727,727,-0.19274268794820015
728,728,0.7448792087477869
729,729,-0.16042749257954841
730,730,1.0046017133947955
731,731,0.34453459035997
732,732,0.6008074371097448
733,733,0.424828602679339
734,734,0.6261338799629734
735,735,0.6005084338518939
736,736,0.894115004712771
737,737,0.2250940047196729
738,738,0.493732617426044
739,739,-0.2693869448142637
740,740,0.7576492444368553
741,741,0.9454631535158713
742,742,0.902818247061715
743,743,0.7917721184278951
